unagitated.a.02	also_sees	cool.a.04
unagitated.a.02	also_sees	quiet.a.01
unagitated.a.02	also_sees	relaxed.a.01
unagitated.a.02	also_sees	steady.a.01
unagitated.a.02	also_sees	unexcited.a.01
alert.a.01	also_sees	awake.a.01
alert.a.01	also_sees	lively.a.01
alert.a.01	also_sees	wary.a.01
unalert.a.01	also_sees	unwary.a.01
inalienable.a.01	also_sees	intrinsic.a.01
alive.a.01	also_sees	animate.a.02
live.a.02	also_sees	active.a.13
dead.a.02	also_sees	extinct.a.02
altruistic.a.01	also_sees	unselfish.a.01
egoistic.a.01	also_sees	selfish.a.01
ambiguous.a.02	also_sees	equivocal.a.01
ambiguous.a.02	also_sees	unclear.a.02
unambiguous.a.01	also_sees	clear.a.01
unambiguous.a.01	also_sees	unequivocal.a.01
ambitious.a.01	also_sees	enterprising.a.01
unambitious.a.01	also_sees	unenterprising.a.01
ample.a.01	also_sees	abundant.a.01
ample.a.01	also_sees	sufficient.a.01
meager.a.01	also_sees	insufficient.a.01
meager.a.01	also_sees	minimal.a.01
meager.a.01	also_sees	scarce.a.01
analytic.a.04	also_sees	a_priori.a.01
analytic.a.04	also_sees	deductive.a.02
analytic.a.04	also_sees	logical.a.01
synthetic.a.04	also_sees	a_posteriori.a.01
synthetic.a.04	also_sees	inductive.a.02
synthetic.a.04	also_sees	logical.a.01
enlivened.a.01	also_sees	lively.a.01
antecedent.a.01	also_sees	preceding.a.01
subsequent.a.01	also_sees	succeeding.a.01
preceding.a.01	also_sees	antecedent.a.01
succeeding.a.01	also_sees	subsequent.a.01
anterior.a.01	also_sees	front.a.01
posterior.a.01	also_sees	back.a.01
appetizing.a.01	also_sees	palatable.a.01
appetizing.a.01	also_sees	tasty.a.01
unappetizing.a.01	also_sees	tasty.a.01
unappetizing.a.01	also_sees	unpalatable.a.01
appropriate.a.01	also_sees	apropos.a.01
appropriate.a.01	also_sees	proper.a.01
inappropriate.a.01	also_sees	improper.a.01
inappropriate.a.01	also_sees	malapropos.a.01
apropos.a.01	also_sees	appropriate.a.01
malapropos.a.01	also_sees	inappropriate.a.01
a_priori.a.01	also_sees	analytic.a.04
a_priori.a.01	also_sees	deductive.a.02
a_posteriori.a.01	also_sees	inductive.a.02
a_posteriori.a.01	also_sees	synthetic.a.04
artful.a.02	also_sees	adroit.a.01
artless.a.02	also_sees	natural.a.01
articulate.a.01	also_sees	communicative.a.02
articulate.a.01	also_sees	spoken.a.01
inarticulate.a.01	also_sees	uncommunicative.a.01
ashamed.a.01	also_sees	penitent.a.01
unashamed.a.01	also_sees	impenitent.a.01
assertive.a.01	also_sees	aggressive.a.01
assertive.a.01	also_sees	imperative.a.01
unassertive.a.01	also_sees	submissive.a.01
unassertive.a.01	also_sees	timid.a.01
unassertive.a.01	also_sees	unaggressive.a.01
attached.a.03	also_sees	loving.a.01
attentive.a.01	also_sees	concerned.a.01
inattentive.a.01	also_sees	careless.a.01
inattentive.a.01	also_sees	forgetful.s.03
inattentive.a.01	also_sees	negligent.a.01
attractive.a.01	also_sees	beautiful.a.01
attractive.a.01	also_sees	inviting.a.01
attractive.a.01	also_sees	pleasing.a.01
attractive.a.01	also_sees	seductive.a.01
unattractive.a.01	also_sees	ugly.a.01
unattractive.a.01	also_sees	uninviting.a.01
unattractive.a.01	also_sees	unseductive.a.01
audible.a.01	also_sees	loud.a.01
audible.a.01	also_sees	perceptible.a.01
inaudible.a.01	also_sees	imperceptible.a.01
inaudible.a.01	also_sees	quiet.a.02
auspicious.a.01	also_sees	propitious.a.01
propitious.a.01	also_sees	auspicious.a.01
propitious.a.01	also_sees	favorable.a.02
unpropitious.a.01	also_sees	unfavorable.a.02
authorized.a.01	also_sees	lawful.a.01
authorized.a.01	also_sees	legitimate.a.01
authorized.a.01	also_sees	official.a.01
unauthorized.a.01	also_sees	illegitimate.a.02
unauthorized.a.01	also_sees	unofficial.a.01
automatic.a.01	also_sees	mechanical.a.01
awake.a.01	also_sees	alert.a.01
awake.a.01	also_sees	aware.a.01
awake.a.01	also_sees	conscious.a.02
asleep.a.01	also_sees	unaware.a.01
asleep.a.01	also_sees	unconscious.a.01
aware.a.01	also_sees	awake.a.01
aware.a.01	also_sees	conscious.a.02
aware.a.01	also_sees	sensible.a.02
aware.a.01	also_sees	witting.a.01
unaware.a.01	also_sees	asleep.a.01
unaware.a.01	also_sees	insensible.a.01
unaware.a.01	also_sees	unconscious.a.01
unaware.a.01	also_sees	unwitting.a.02
witting.a.01	also_sees	aware.a.01
unwitting.a.02	also_sees	unaware.a.01
reassuring.a.01	also_sees	encouraging.a.01
back.a.01	also_sees	aft.a.01
back.a.01	also_sees	posterior.a.01
front.a.01	also_sees	anterior.a.01
front.a.01	also_sees	first.a.01
front.a.01	also_sees	fore.a.01
backward.a.01	also_sees	regressive.a.02
backward.a.01	also_sees	retrospective.a.01
forward.a.01	also_sees	fore.a.01
forward.a.01	also_sees	progressive.a.01
backward.a.02	also_sees	timid.a.01
forward.a.02	also_sees	bold.a.01
beautiful.a.01	also_sees	attractive.a.01
beautiful.a.01	also_sees	graceful.a.01
beautiful.a.01	also_sees	pleasing.a.01
ugly.a.01	also_sees	awkward.a.02
ugly.a.01	also_sees	displeasing.a.01
ugly.a.01	also_sees	unattractive.a.01
beneficent.a.01	also_sees	kind.a.01
maleficent.a.01	also_sees	malign.a.01
benign.a.02	also_sees	harmless.a.01
benign.a.02	also_sees	kind.a.01
malign.a.01	also_sees	harmful.a.01
malign.a.01	also_sees	maleficent.a.01
malign.a.01	also_sees	unkind.a.01
best.a.01	also_sees	good.a.01
best.a.01	also_sees	incomparable.a.01
best.a.01	also_sees	superior.a.01
best.a.01	also_sees	top.a.01
worst.a.01	also_sees	bad.a.01
worst.a.01	also_sees	inferior.a.02
blemished.a.01	also_sees	damaged.a.01
blemished.a.01	also_sees	imperfect.a.01
unblemished.a.01	also_sees	perfect.a.01
unblemished.a.01	also_sees	undamaged.a.01
bloody.a.01	also_sees	merciless.a.01
bold.a.01	also_sees	adventurous.a.01
bold.a.01	also_sees	brave.a.01
bold.a.01	also_sees	forward.a.02
bold.a.01	also_sees	unafraid.a.01
timid.a.01	also_sees	afraid.a.01
timid.a.01	also_sees	backward.a.02
timid.a.01	also_sees	cowardly.a.01
timid.a.01	also_sees	unadventurous.a.01
timid.a.01	also_sees	unassertive.a.01
bound.a.01	also_sees	unfree.a.02
unbound.a.02	also_sees	free.a.01
bordered.a.01	also_sees	finite.a.01
lower-class.a.01	also_sees	lowborn.a.01
brave.a.01	also_sees	adventurous.a.01
brave.a.01	also_sees	bold.a.01
brave.a.01	also_sees	resolute.a.01
brave.a.01	also_sees	unafraid.a.01
cowardly.a.01	also_sees	afraid.a.01
cowardly.a.01	also_sees	ignoble.a.01
cowardly.a.01	also_sees	timid.a.01
breathless.a.01	also_sees	unventilated.a.01
dull.a.02	also_sees	unpolished.a.01
unprejudiced.a.01	also_sees	receptive.a.02
narrow-minded.a.02	also_sees	narrow.a.01
broken.a.01	also_sees	damaged.a.01
broken.a.01	also_sees	imperfect.a.01
broken.a.01	also_sees	injured.a.01
broken.a.01	also_sees	unsound.a.02
unbroken.a.05	also_sees	perfect.a.01
unbroken.a.05	also_sees	sound.a.01
unbroken.a.05	also_sees	undamaged.a.01
unbroken.a.05	also_sees	uninjured.a.01
broken.a.02	also_sees	discontinuous.a.02
unbroken.a.01	also_sees	continuous.a.01
busy.a.01	also_sees	diligent.a.02
busy.a.01	also_sees	employed.a.01
idle.a.01	also_sees	ineffective.a.01
idle.a.01	also_sees	unemployed.a.01
socialistic.a.01	also_sees	left.a.04
cacophonous.a.01	also_sees	noisy.a.01
calculable.a.01	also_sees	determinable.a.01
incalculable.a.01	also_sees	indeterminable.a.01
calm.a.02	also_sees	peaceful.a.01
stormy.a.01	also_sees	inclement.a.01
stormy.a.01	also_sees	unpeaceful.a.01
capable.a.01	also_sees	competent.a.01
incapable.a.01	also_sees	incompetent.a.02
careful.a.01	also_sees	cautious.a.01
careful.a.01	also_sees	diligent.a.02
careful.a.01	also_sees	prudent.a.01
careless.a.01	also_sees	imprudent.a.01
careless.a.01	also_sees	inattentive.a.01
careless.a.01	also_sees	incautious.a.01
careless.a.01	also_sees	negligent.a.01
careless.a.01	also_sees	superficial.a.01
careless.a.01	also_sees	unconcerned.a.01
cautious.a.01	also_sees	careful.a.01
cautious.a.01	also_sees	unadventurous.a.01
incautious.a.01	also_sees	adventurous.a.01
incautious.a.01	also_sees	careless.a.01
uncertain.a.02	also_sees	indeterminate.a.01
certain.a.04	also_sees	predictable.a.01
uncertain.a.04	also_sees	unpredictable.a.01
certified.a.01	also_sees	authorized.a.01
certified.a.01	also_sees	documented.a.01
changeable.a.02	also_sees	exchangeable.a.01
changeable.a.02	also_sees	inconstant.a.01
unchangeable.a.01	also_sees	constant.a.02
unchangeable.a.01	also_sees	permanent.a.01
unchanged.a.01	also_sees	unvaried.a.01
characteristic.a.01	also_sees	typical.a.01
uncharacteristic.a.01	also_sees	atypical.a.01
charitable.a.02	also_sees	generous.a.01
uncharitable.a.01	also_sees	stingy.a.01
uncharitable.a.01	also_sees	ungenerous.a.01
chaste.a.01	also_sees	moral.a.01
chaste.a.01	also_sees	pure.a.06
chaste.a.01	also_sees	virtuous.a.01
unchaste.a.01	also_sees	immoral.a.01
unchaste.a.01	also_sees	impure.a.02
cheerful.a.01	also_sees	glad.a.01
cheerful.a.01	also_sees	happy.a.01
depressing.a.01	also_sees	joyless.a.01
depressing.a.01	also_sees	unhappy.a.01
chromatic.a.03	also_sees	chestnut.s.01
chromatic.a.03	also_sees	colored.a.01
achromatic.a.01	also_sees	colorless.a.02
black.a.01	also_sees	dark.a.02
white.a.01	also_sees	light.a.02
uncolored.a.01	also_sees	achromatic.a.01
colorful.a.01	also_sees	chromatic.a.03
colorless.a.02	also_sees	achromatic.a.01
colorless.a.01	also_sees	dull.a.01
light.a.02	also_sees	white.a.01
dark.a.02	also_sees	black.a.01
civilized.a.01	also_sees	educated.a.01
civilized.a.01	also_sees	refined.a.01
noncivilized.a.01	also_sees	uneducated.a.01
clean.a.01	also_sees	antiseptic.a.01
clean.a.01	also_sees	tidy.a.01
dirty.a.01	also_sees	untidy.a.01
clean.a.08	also_sees	decent.a.03
dirty.a.02	also_sees	indecent.a.02
clean.a.06	also_sees	clean.a.01
clean.a.06	also_sees	pure.a.01
unclean.a.02	also_sees	impure.a.01
clear.a.01	also_sees	comprehensible.a.01
clear.a.01	also_sees	definite.a.01
clear.a.01	also_sees	distinct.a.02
clear.a.01	also_sees	unambiguous.a.01
unclear.a.02	also_sees	ambiguous.a.02
unclear.a.02	also_sees	incomprehensible.a.02
unclear.a.02	also_sees	indefinite.a.01
unclear.a.02	also_sees	indistinct.a.01
unclear.a.02	also_sees	opaque.a.01
opaque.a.01	also_sees	unclear.a.02
confused.a.05	also_sees	perplexed.a.01
clement.a.02	also_sees	merciful.a.01
inclement.a.02	also_sees	merciless.a.01
clement.a.01	also_sees	temperate.a.01
inclement.a.01	also_sees	intemperate.a.01
smart.a.01	also_sees	intelligent.a.01
stupid.a.01	also_sees	unintelligent.a.01
clockwise.a.01	also_sees	dextral.a.01
counterclockwise.a.01	also_sees	sinistral.a.01
distant.a.01	also_sees	far.a.01
clothed.a.01	also_sees	adorned.a.01
unclothed.a.01	also_sees	unadorned.a.01
coherent.a.01	also_sees	logical.a.01
coherent.a.01	also_sees	rational.a.01
incoherent.a.01	also_sees	illogical.a.01
incoherent.a.01	also_sees	irrational.a.01
collective.a.02	also_sees	integrative.a.01
collective.a.02	also_sees	joint.a.01
collective.a.02	also_sees	united.a.01
distributive.a.01	also_sees	distributed.a.01
distributive.a.01	also_sees	divided.a.01
combinative.a.01	also_sees	integrative.a.01
comfortable.a.02	also_sees	easy.a.03
uncomfortable.a.01	also_sees	uneasy.a.01
commensurate.a.01	also_sees	equal.a.01
incommensurate.a.01	also_sees	unequal.a.01
common.a.02	also_sees	ordinary.a.01
common.a.02	also_sees	usual.a.01
uncommon.a.01	also_sees	extraordinary.a.01
uncommon.a.01	also_sees	unusual.a.01
usual.a.01	also_sees	common.a.02
unusual.a.01	also_sees	uncommon.a.01
common.a.01	also_sees	joint.a.01
individual.a.01	also_sees	separate.a.01
communicative.a.02	also_sees	articulate.a.01
communicative.a.02	also_sees	voluble.a.01
uncommunicative.a.01	also_sees	inarticulate.a.01
uncommunicative.a.01	also_sees	taciturn.a.01
compact.a.01	also_sees	concentrated.a.01
comparable.a.01	also_sees	equal.a.01
comparable.a.01	also_sees	parallel.a.01
incomparable.a.01	also_sees	best.a.01
incomparable.a.01	also_sees	extraordinary.a.01
compassionate.a.01	also_sees	humane.a.02
compassionate.a.01	also_sees	merciful.a.01
compassionate.a.01	also_sees	sympathetic.a.02
uncompassionate.a.01	also_sees	merciless.a.01
uncompassionate.a.01	also_sees	unsympathetic.a.01
compatible.a.01	also_sees	congenial.a.01
compatible.a.01	also_sees	harmonious.a.01
compatible.a.01	also_sees	matched.a.02
incompatible.a.01	also_sees	different.a.01
incompatible.a.01	also_sees	inharmonious.a.01
incompatible.a.01	also_sees	mismatched.a.01
incompatible.a.01	also_sees	uncongenial.a.01
competent.a.01	also_sees	capable.a.01
competent.a.01	also_sees	efficient.a.01
competent.a.01	also_sees	qualified.a.01
competent.a.01	also_sees	skilled.a.01
incompetent.a.02	also_sees	inefficient.a.01
incompetent.a.02	also_sees	unqualified.a.02
incompetent.a.02	also_sees	unskilled.a.01
uncomplaining.a.01	also_sees	patient.a.01
whole.a.01	also_sees	complete.a.01
fractional.a.01	also_sees	incomplete.a.01
complete.a.01	also_sees	comprehensive.a.01
complete.a.01	also_sees	whole.a.01
incomplete.a.01	also_sees	fractional.a.01
comprehensive.a.01	also_sees	complete.a.01
comprehensive.a.01	also_sees	general.a.01
comprehensive.a.01	also_sees	wide.a.01
composed.a.01	also_sees	dignified.a.01
composed.a.01	also_sees	unagitated.a.02
discomposed.a.01	also_sees	agitated.a.01
discomposed.a.01	also_sees	undignified.a.01
comprehensible.a.01	also_sees	clear.a.01
comprehensible.a.01	also_sees	explicable.a.01
comprehensible.a.01	also_sees	intelligible.a.02
incomprehensible.a.02	also_sees	inexplicable.a.01
incomprehensible.a.02	also_sees	unclear.a.02
incomprehensible.a.02	also_sees	unintelligible.a.01
concave.a.01	also_sees	intrusive.a.03
convex.a.01	also_sees	protrusive.a.01
concentrated.a.01	also_sees	compact.a.01
distributed.a.01	also_sees	distributive.a.01
concerned.a.01	also_sees	attentive.a.01
concerned.a.01	also_sees	troubled.a.01
unconcerned.a.01	also_sees	careless.a.01
unconcerned.a.01	also_sees	untroubled.a.01
concise.a.01	also_sees	taciturn.a.01
prolix.a.01	also_sees	voluble.a.01
conclusive.a.01	also_sees	decisive.a.01
inconclusive.a.01	also_sees	indecisive.a.02
inconclusive.a.01	also_sees	indeterminate.a.01
conditional.a.02	also_sees	qualified.a.02
unconditional.a.01	also_sees	unqualified.a.01
confined.a.02	also_sees	restricted.a.01
confined.a.02	also_sees	unfree.a.02
unconfined.a.01	also_sees	free.a.01
congenial.a.01	also_sees	compatible.a.01
congenial.a.01	also_sees	friendly.a.01
congenial.a.01	also_sees	sympathetic.a.02
uncongenial.a.01	also_sees	incompatible.a.01
uncongenial.a.01	also_sees	unfriendly.a.02
uncongenial.a.01	also_sees	unsympathetic.a.01
congruous.a.01	also_sees	appropriate.a.01
unconnected.a.01	also_sees	unrelated.a.01
conquerable.a.01	also_sees	surmountable.a.01
conquerable.a.01	also_sees	vulnerable.a.01
unconquerable.a.01	also_sees	insurmountable.a.01
unconquerable.a.01	also_sees	invulnerable.a.01
conscious.a.02	also_sees	awake.a.01
conscious.a.02	also_sees	aware.a.01
conscious.a.02	also_sees	sensible.a.02
conscious.a.02	also_sees	voluntary.a.01
unconscious.a.01	also_sees	asleep.a.01
unconscious.a.01	also_sees	insensible.a.01
unconscious.a.01	also_sees	involuntary.a.01
unconscious.a.01	also_sees	unaware.a.01
consecrated.a.01	also_sees	holy.a.01
consecrated.a.01	also_sees	sacred.a.01
conservative.a.01	also_sees	orthodox.a.02
conservative.a.01	also_sees	right.a.07
liberal.a.03	also_sees	left.a.04
consistent.a.01	also_sees	invariable.a.01
inconsistent.a.01	also_sees	variable.a.01
conspicuous.a.01	also_sees	indiscreet.a.01
constant.a.02	also_sees	faithful.a.01
constant.a.02	also_sees	invariable.a.01
constant.a.02	also_sees	stable.a.01
constant.a.02	also_sees	unchangeable.a.01
inconstant.a.01	also_sees	changeable.a.02
inconstant.a.01	also_sees	unfaithful.a.01
inconstant.a.01	also_sees	unstable.a.01
inconstant.a.01	also_sees	variable.a.01
inconstant.a.01	also_sees	volatile.a.01
constructive.a.01	also_sees	positive.a.01
destructive.a.01	also_sees	harmful.a.01
destructive.a.01	also_sees	negative.a.01
contented.a.01	also_sees	happy.a.01
contented.a.01	also_sees	pleased.a.01
discontented.a.01	also_sees	displeased.a.01
discontented.a.01	also_sees	unhappy.a.01
contestable.a.01	also_sees	questionable.a.01
incontestable.a.01	also_sees	unquestionable.a.01
sporadic.a.01	also_sees	discontinuous.a.02
sporadic.a.01	also_sees	infrequent.a.01
continuous.a.01	also_sees	unbroken.a.01
discontinuous.a.02	also_sees	broken.a.02
discontinuous.a.02	also_sees	sporadic.a.01
controlled.a.01	also_sees	restrained.a.02
uncontrolled.a.01	also_sees	unrestrained.a.01
convenient.a.01	also_sees	accessible.a.01
convenient.a.01	also_sees	expedient.a.01
conventional.a.01	also_sees	formal.a.01
conventional.a.01	also_sees	unoriginal.a.01
unconventional.a.01	also_sees	original.a.03
convergent.a.01	also_sees	oblique.a.01
divergent.a.02	also_sees	oblique.a.01
convincing.a.01	also_sees	persuasive.a.01
unconvincing.a.01	also_sees	incredible.a.01
cooperative.a.02	also_sees	helpful.a.01
uncooperative.a.01	also_sees	disobedient.a.01
uncooperative.a.01	also_sees	unhelpful.a.01
corrupt.a.01	also_sees	immoral.a.01
considerable.a.01	also_sees	large.a.01
substantial.a.03	also_sees	material.a.02
insubstantial.a.01	also_sees	immaterial.a.03
material.a.02	also_sees	substantial.a.03
immaterial.a.03	also_sees	insubstantial.a.01
bodied.a.01	also_sees	corporeal.a.01
unbodied.a.01	also_sees	incorporeal.a.01
corporeal.a.01	also_sees	bodied.a.01
incorporeal.a.01	also_sees	unbodied.a.01
correct.a.01	also_sees	accurate.a.01
correct.a.01	also_sees	proper.a.01
correct.a.01	also_sees	true.a.01
incorrect.a.01	also_sees	false.a.01
incorrect.a.01	also_sees	improper.a.01
incorrect.a.01	also_sees	inaccurate.a.01
incorrigible.a.01	also_sees	disobedient.a.01
considerate.a.01	also_sees	kind.a.01
considerate.a.01	also_sees	tactful.a.01
considerate.a.01	also_sees	unselfish.a.01
inconsiderate.a.01	also_sees	selfish.a.01
inconsiderate.a.01	also_sees	tactless.a.01
inconsiderate.a.01	also_sees	thoughtless.a.01
courteous.a.02	also_sees	respectful.a.01
discourteous.a.01	also_sees	disrespectful.a.01
creative.a.01	also_sees	original.a.03
creative.a.01	also_sees	productive.a.01
uncreative.a.01	also_sees	unoriginal.a.01
uncreative.a.01	also_sees	unproductive.a.01
credible.a.01	also_sees	plausible.a.01
credible.a.01	also_sees	thinkable.a.01
incredible.a.01	also_sees	implausible.a.01
incredible.a.01	also_sees	incredulous.a.01
incredible.a.01	also_sees	unconvincing.a.01
incredible.a.01	also_sees	unthinkable.a.01
credulous.a.01	also_sees	naive.a.01
credulous.a.01	also_sees	trustful.a.01
incredulous.a.01	also_sees	distrustful.a.01
incredulous.a.01	also_sees	incredible.a.01
critical.a.01	also_sees	sarcastic.a.01
critical.a.01	also_sees	unfavorable.a.01
critical.a.03	also_sees	discerning.a.01
critical.a.03	also_sees	scholarly.a.01
uncritical.a.01	also_sees	unscholarly.a.01
critical.a.06	also_sees	crucial.a.01
crucial.a.01	also_sees	critical.a.06
crucial.a.01	also_sees	decisive.a.01
crucial.a.01	also_sees	essential.a.02
curious.a.02	also_sees	inquiring.a.01
current.a.01	also_sees	modern.a.01
current.a.01	also_sees	new.a.01
noncurrent.a.01	also_sees	old.a.02
noncurrent.a.01	also_sees	past.a.01
damaged.a.01	also_sees	blemished.a.01
damaged.a.01	also_sees	broken.a.01
damaged.a.01	also_sees	destroyed.a.01
damaged.a.01	also_sees	impaired.a.01
damaged.a.01	also_sees	injured.a.01
undamaged.a.01	also_sees	unblemished.a.01
undamaged.a.01	also_sees	unbroken.a.05
undamaged.a.01	also_sees	unimpaired.a.01
undamaged.a.01	also_sees	uninjured.a.01
decent.a.03	also_sees	clean.a.08
decent.a.03	also_sees	decorous.a.01
decent.a.03	also_sees	proper.a.01
indecent.a.02	also_sees	dirty.a.02
indecent.a.02	also_sees	improper.a.01
indecent.a.02	also_sees	indecorous.a.01
decisive.a.01	also_sees	conclusive.a.01
decisive.a.01	also_sees	crucial.a.01
indecisive.a.02	also_sees	inconclusive.a.01
indecisive.a.02	also_sees	irresolute.a.01
decisive.a.03	also_sees	resolute.a.01
indecisive.a.01	also_sees	irresolute.a.01
decorous.a.01	also_sees	proper.a.01
indecorous.a.01	also_sees	improper.a.01
indecorous.a.01	also_sees	indecent.a.02
deep.a.03	also_sees	unfathomable.a.01
de_facto.a.01	also_sees	real.a.01
defeated.a.01	also_sees	unsuccessful.a.01
undefeated.a.01	also_sees	successful.a.01
defiant.a.01	also_sees	disobedient.a.01
defiant.a.01	also_sees	insubordinate.a.01
defiant.a.01	also_sees	intractable.a.01
defiant.a.01	also_sees	unmanageable.a.02
defiant.a.01	also_sees	unwilling.a.01
compliant.a.01	also_sees	manageable.a.01
compliant.a.01	also_sees	obedient.a.01
compliant.a.01	also_sees	tractable.a.01
compliant.a.01	also_sees	willing.a.01
defined.a.01	also_sees	definite.a.01
undefined.a.01	also_sees	indefinite.a.01
definite.a.01	also_sees	clear.a.01
definite.a.01	also_sees	defined.a.01
definite.a.01	also_sees	distinct.a.02
definite.a.01	also_sees	explicit.a.01
indefinite.a.01	also_sees	indistinct.a.01
indefinite.a.01	also_sees	unclear.a.02
indefinite.a.01	also_sees	undefined.a.01
dejected.a.01	also_sees	dysphoric.a.01
dejected.a.01	also_sees	unhappy.a.01
elated.a.01	also_sees	euphoric.a.01
elated.a.01	also_sees	happy.a.01
elated.a.01	also_sees	joyous.a.01
delicate.a.01	also_sees	breakable.a.01
delicate.a.01	also_sees	frail.a.01
delicate.a.01	also_sees	weak.a.01
rugged.a.01	also_sees	robust.a.01
rugged.a.01	also_sees	strong.a.01
rugged.a.01	also_sees	tough.a.03
demanding.a.01	also_sees	difficult.a.01
undemanding.a.01	also_sees	easy.a.01
imperative.a.01	also_sees	assertive.a.01
democratic.a.01	also_sees	elective.a.01
demonstrative.a.01	also_sees	unreserved.a.02
undemonstrative.a.01	also_sees	reserved.a.02
undeniable.a.01	also_sees	unquestionable.a.01
denotative.a.01	also_sees	explicit.a.01
connotative.a.01	also_sees	implicit.a.01
reliable.a.01	also_sees	trustworthy.a.01
unreliable.a.02	also_sees	untrustworthy.a.01
dependent.a.01	also_sees	unfree.a.02
independent.a.01	also_sees	free.a.01
independent.a.01	also_sees	separate.a.01
desirable.a.01	also_sees	lovable.a.01
desirable.a.01	also_sees	wanted.a.01
undesirable.a.01	also_sees	hateful.a.01
undesirable.a.01	also_sees	unwanted.a.01
destroyed.a.01	also_sees	damaged.a.01
determinable.a.01	also_sees	calculable.a.01
indeterminable.a.01	also_sees	incalculable.a.01
indeterminable.a.01	also_sees	indeterminate.a.01
indeterminate.a.01	also_sees	inconclusive.a.01
indeterminate.a.01	also_sees	indeterminable.a.01
indeterminate.a.01	also_sees	uncertain.a.02
dextral.a.01	also_sees	clockwise.a.01
dextral.a.01	also_sees	right-handed.a.01
sinistral.a.01	also_sees	counterclockwise.a.01
sinistral.a.01	also_sees	left-handed.a.01
difficult.a.01	also_sees	demanding.a.01
difficult.a.01	also_sees	effortful.a.01
difficult.a.01	also_sees	hard.a.02
easy.a.01	also_sees	effortless.a.01
easy.a.01	also_sees	simple.a.01
easy.a.01	also_sees	soft.a.02
easy.a.01	also_sees	undemanding.a.01
dignified.a.01	also_sees	composed.a.01
dignified.a.01	also_sees	elegant.a.01
undignified.a.01	also_sees	discomposed.a.01
